,product_id,product_name,reviewer,rating,review_date,advantages,disadvantages,comment,purchase_state
4454,160599645,Весы напольные электронные с приложением для дома 180 кг,Светлана,5,"Сегодня, 10:37","Отличная цена. Вес показывают точный.
У сестры такие же, работают уже долго",Нет минусов,Спасибо за хороший товар👍,Выкупили
6739,135895113,Блузка боди с длинным рукавом,Елизавета,5,"17 февраля 2024, 05:28",,,"Роскошнвя блузка, все по размеру , спасибо. 🌸",
538,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Екатерина,5,"30 мая, 19:15",Классные джинсы,,,Выкупили
4868,160599645,Весы напольные электронные с приложением для дома 180 кг,Наталья,5,"22 июня, 17:11",Очень понравился ваш товар. Работает отлично,,,
5359,142199442,Емкость для сыпучих продуктов баночки c наклейками,Покупатель Wildberries,5,"18 мая, 13:07",,,"Самое оно, жена довольна",Выкупили
6750,135895113,Блузка боди с длинным рукавом,Тамара,5,"13 февраля 2024, 10:51",,,"Пришел хороший товар, ткань тянется в меру, все хорошо сидит по размеру, мне понравился",
6961,135895113,Блузка боди с длинным рукавом,Наталья,5,"13 октября 2023, 11:29",,,"Боди отличное, ошиблась с размером, буду перезаказывать",
1783,183948489,Подарочный набор бокалов с надписью,Оксана,5,"11 апреля, 02:12",,,"Пришли в срок, упакованы в коробку дополнительную. На подарок отлично. Картинка только другая на коробке, что немного расстроило.",Выкупили
6568,135895113,Блузка боди с длинным рукавом,Надежда,5,"25 августа 2024, 22:08",,,"Отличный боди, подошёл",
5547,142199442,Емкость для сыпучих продуктов баночки c наклейками,Ольга,5,"16 апреля, 01:28",Класные баночки,"Пришли разбитые, упаковка не надежная",,Отказались
7072,135895113,Блузка боди с длинным рукавом,Ольга,1,"20 мая 2023, 11:09",,,Маломерка ...,
7209,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Виктор,5,"Вчера, 16:46",Вкусно и недорого,,,Выкупили
10083,35778729,"Жиросжигатель для похудения капсулы, БАД",Мария,5,"23 июня, 14:14",,,"Отзыв спустя месяц применения. Каждый организм индивидуален и подход к похудению тоже. Мне эти капсулы очень помогают, вес у меня не маленький, под 70кг. за 3 недели ушло 3.5 кг. Мне очень понравися такой результат. Я полностью изменила питание, считаю калории, стараюсь придерживаться своей нормы бжу, в дальнейшем хочу добавить спорт, но из-за работы время нет. А Орсофит помогает справиться с постоянным чувством голода. Я стала более равнодушной к сладкому. Раньше шоколад, мороженое, пирожные это прям болезнь, причём без меры. Я очень сильно довольна результатом и буду продолжать использовать капсулы.",Выкупили
5045,160599645,Весы напольные электронные с приложением для дома 180 кг,Анна,5,"21 июня, 13:06 • Дополнен",,,"Отличные весы, спасибо продавцу))",Выкупили
10448,35778729,"Жиросжигатель для похудения капсулы, БАД",Татьяна,1,"22 июня, 09:51",Стевия,Все,"Подделка, обычная стевия",Выкупили
8470,28923876,Блузка базовая,Дарья,4,"13 июня, 20:20",Цена-качество,"Заужена к низу, этим подчёркивает животик, если он есть",Для своих денег хороший вариант,Вернули
9426,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Покупатель Wildberries,5,"17 июня, 20:08",Хорошо чистит остатки макияжа,,,Выкупили
7080,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Елена,5,"Сегодня, 21:06",Подходит для приготовления,,,Выкупили
7944,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Ирина,5,"17 июня, 08:46",,,"Вкусный, аромат божественный. Хорошо упаковано в пупырку, целое и невредимое. Спасибо.",Выкупили
1208,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Светлана,5,"21 июня, 13:03","Хорошие качественные трусики, правда заказала по ошибке хотела подгузники купить, на вырост подойдет пока нам ещё не очень удобно их носить так как маленькие еще",,,Выкупили
10435,35778729,"Жиросжигатель для похудения капсулы, БАД",Юля,5,"22 июня, 10:42",,,"Несмотря на регулярные тренировки, мой вес долго оставался на одном уровне. Я решила попробовать жиросжигатель, так как никто конкретно не рекомендовал, и сама собрала нужную информацию в интернете. Первые дни я не заметила изменений, но вскоре обратила внимание, что чувство голода уменьшилось, а размеры порций стали меньше. Хотя я стараюсь укладываться в суточную калорийность, на 10-й день вес начал тихо снижаться. Я продолжу следить за процессом, но уже счастлива с теми результатами, которые получила. Замечательно, мне это очень нравится.",Выкупили
5324,142199442,Емкость для сыпучих продуктов баночки c наклейками,Мурат Хасанович,5,"23 мая, 23:13",Они бомба я работаю ими чай фасую. Каждый пр 10 упаковок берем,,,Выкупили
3887,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Пашкова  Любовь,5,"27 мая, 18:33","ХОРОШИЕ ,ПЛОТНЫЕ ПАКЕТЫ.",,,Выкупили
99,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Светлана,5,"20 июня, 20:48",,,Джинсы понравились. Но оказались велики. На 56 размер подошли 50-52.,Отказались
1139,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Иван,1,"22 июня, 07:23",Не понравилось.,Подгузники на один раз,Сразу попка мокрая. А если не поменять часа два-три еще и протекут,Выкупили
772,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Покупатель Wildberries,5,"Сегодня, 16:33","Удобные не дорогие подгузы. Хорошо впитывают, у пас не протекали",Иногда абсорбент оказывался на половом органе ребенка. Ношение всегда до 3х часов,,Выкупили
9147,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Татьяна,5,"22 июня, 19:46",Приятный запах,,,Выкупили
11593,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Любовь,5,"27 мая, 07:40",,,"Брала подруге на подарок)оценила. Стекло прочное,пришло все целое)))",Выкупили
7796,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Екатерина,5,"18 июня, 17:02",,,Для кофе слишком приторный,Выкупили
10132,35778729,"Жиросжигатель для похудения капсулы, БАД",Маргарита,5,"23 июня, 11:14",,,"Пошла уже вторая банка таблеток. После первой баночки результат удивил, решила не останавливаться на достигнутом и сразу заказала ещё. Первую баночку я конечно халатно пропила, принимала как попало, не по времени и не занималась собой от слова совсем и вышло скинуть 4-4,5кг. Сейчас пью второй раз, но строго по графику: одну утром за 15 мин. до завтрака и вторую перед обедом и делаю каждое утро разминку. Результат разительный. Минус 6,2 кг за курс. Орсофит работает отлично, это мы не всегда правильно его используем.",Выкупили
304,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Покупатель Wildberries,5,"11 июня, 12:38",Ношу,,,Выкупили
10661,35778729,"Жиросжигатель для похудения капсулы, БАД",Асия,5,"Сегодня, 07:48",Мне понравился,,"Отличные капсулы. Курс прошла успешно, эффект понравился. До желаемого результата пока не дошла, заказала еще на курс, думаю будет достаточно. Спасибо продавцу.",Выкупили
3643,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Ольга,5,"09 июня, 21:00",Очень удобно хранить вещи.,,,Выкупили
4194,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Наталья,5,"11 мая, 08:42","Воздух не выходит,рабочие пакеты",,,Выкупили
8576,28923876,Блузка базовая,Элла,1,"08 июня, 20:33",Невозможно даде надеть-ужасная синтетика,,,Отказались
2536,3932186,Мультибокс для овощерезки «Практика»,Людмила,5,"19 мая, 10:17","Просто супер, отличная, рекомендую",Ни каких минусов,,Выкупили
11057,35778729,"Жиросжигатель для похудения капсулы, БАД",Алина,5,"23 июня, 13:26",,,"Отеки ушли махом, аппетита нет, вес пополз вниз)",Выкупили
4308,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Светлана,5,"05 мая, 07:35",Отлично все работает 👍 рекомендую,,,Выкупили
7634,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Виктория,5,"20 июня, 10:17",Отличный сироп,,,Выкупили
6647,135895113,Блузка боди с длинным рукавом,Ирина,5,"05 апреля 2024, 10:20",,,"Просто восторг! плотная ткань, качественно пошито. взяла самый большой размер, обычно ношу 54, рост 160. Подошло отлично, чуть свободно. Хотелось бы вырез побольше, но и так супер!",
3873,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Алена,4,"28 мая, 12:45",,У всех пакетов замок с правой стороны не закрывается примерно на 5 мм. Воздух набирается назад,,Выкупили
11102,35778729,"Жиросжигатель для похудения капсулы, БАД",Людмила,5,"23 июня, 10:52",,,"Я пропила таблетки в течение месяца и могу с гордостью поделиться своим результатом. После приема гормональных препаратов я набрала 10 килограммов. Держала диеты и занималась спортом, что помогло сбросить около трех килограммов, но вернуться к своему нормальному весу в 60 кг не удавалось. Мой вес завис на отметке 68-69 кг. И вот, по истечении первого месяца мой вес начал уменьшаться. Теперь на весах 66,3 кг. Я решила пройти еще один курс. Очень довольна. Смело рекомендую к покупке. Продавцу спасибо за рабочий продукт.",Выкупили
9616,35778729,"Жиросжигатель для похудения капсулы, БАД",Мария,5,"Сегодня, 16:00",,,"Жиросжигатель выбирала исключительно по натуральному составу, ну и по отзывам, конечно, и именно этот меня устроил больше всех. Лично мне помогает, за 3 недели ушло около 3-3,5 кг кг, но я слежу за питанием и стараюсь больше пешком ходить)",Выкупили
6292,135895113,Блузка боди с длинным рукавом,Лариса,5,"16 февраля, 05:59",Касественный пошив.,,Отказ в пользу другой модели. Но эта модель тоже понравилась - мне не подошел размер.,Отказались
1006,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Анна,5,"23 июня, 13:48",,,"Подгузники хорошие, мне очень понравились, я заказывала их несколько раз, но этот раз отказ. Отказ изо того что долго шли, пока шли стали маленькие ребенку😁",Отказались
2531,3932186,Мультибокс для овощерезки «Практика»,Елена,5,"19 мая, 22:07","Отличная терка, брала для фруктов, а теперь она не заменимый помощник на кухне, использую постоянно",,,Выкупили
7054,135895113,Блузка боди с длинным рукавом,Евгения,3,"04 июня 2023, 13:54",,,"Ткань отличная, не просвечивает, немного тянется. Но размер…рукава длинные, вырез под палец высоко, врезается в кожу, широкие какие-то..а плечи на месте. Странные лекала…",
5961,142199442,Емкость для сыпучих продуктов баночки c наклейками,Покупатель Wildberries,4,"04 марта, 17:12",,,"Баночки пришли а наклеек нет, это что такое, дошлите мои наклейки, я их сама не забирала дети их мне принесли",Выкупили
2955,3932186,Мультибокс для овощерезки «Практика»,Кристина,5,"17 февраля, 10:40","Восторг, очень понравилась терка. Острая, удобная",,,Выкупили
9173,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Людмила,5,"22 июня, 12:13",Всё,-,"Я в восторге от средства, советую,макияж смывает на отлично,кожа гладенькая,вообщем супер 🔥",Выкупили
293,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Покупатель Wildberries,5,"12 июня, 10:23",Крутые джинсы рекомендую,,,Отказались
11923,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Покупатель Wildberries,5,"26 марта, 20:27",Брала в подарок. Понравился,,,Выкупили
8045,10147914,Офисная базовая блузка,Елена,5,"Сегодня, 11:48",Заказываю 2 раз. Блузка от стирок не желтеет. Проносила 3 года и опять заказала. Предыдущую испортила сама. А так всё как новенькая,,,Выкупили
10847,35778729,"Жиросжигатель для похудения капсулы, БАД",Лера,5,"Вчера, 07:13",,,"Самое комфортное похудение, которое только можно себе представить! Каждое утро уже почти месяц начинается с приема этих чудесных капсул и они потихоньку делают свое дело. Итого за неполный месяц минус 4,7 кг. Это просто фантастика!",Выкупили
2318,183948489,Подарочный набор бокалов с надписью,Мария,4,"07 марта, 09:01",Обычные бокалы.,Гравировка самая дешёвая. Не четкая.,Цена таких бокалов не дороже 500 р. Самое обычное стекло. И гравировка стремненькая.,Выкупили
1825,183948489,Подарочный набор бокалов с надписью,Екатерина,5,"03 апреля, 10:30",,,Отличный подарок. Подруге очень понравились бокалы.,Выкупили
8744,28923876,Блузка базовая,Светлана,5,"30 мая, 16:25","Блузочка очень хорошая, понравилась. Перезаказала на размер меньше, оказалась большевата Цвет яркий, насыщенный как на фото. Спасибо продавцу 🌹",,,Отказались
5657,142199442,Емкость для сыпучих продуктов баночки c наклейками,Светлана,5,"04 апреля, 18:38",Очень понравились баночки! Отличные наклейки!,,,Выкупили
8878,28923876,Блузка базовая,Надежда,5,"20 мая, 13:57","Не подошла,к сожалению. Цвет очень красивый",,,Отказались
2456,3932186,Мультибокс для овощерезки «Практика»,Ирина,5,"08 июня, 12:11","Терка супер ,но немного неудобно ее держать ,а так все ок.",,,Выкупили
4584,160599645,Весы напольные электронные с приложением для дома 180 кг,Юлия,5,"Вчера, 11:44","Рабоатют, коаисвые , компактыне, прятоная цена",Пока не выявлено,Быстрая доставка,Выкупили
8625,28923876,Блузка базовая,Елена,5,"06 июня, 09:20","Хорошая, но пришел не такой цвет!",,,Выкупили
1157,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Евгения,5,"21 июня, 21:44",Беру только их,,,Выкупили
2864,3932186,Мультибокс для овощерезки «Практика»,Оксана,5,"03 марта, 20:47",,Суперррр,,Выкупили
9199,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Евгения,5,"21 июня, 20:53","Очень приятный нежный запах, ощущение чистоты и свежести после умывания, кожа становится чище",,,Выкупили
2325,183948489,Подарочный набор бокалов с надписью,Покупатель Wildberries,4,"07 марта, 05:53",,,Все целое. Упаковка норм,Выкупили
3707,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Сергей,3,"05 июня, 12:29","Пришло все как в описании. В целом норм. Пакеты держат вакуум долго, не пропускают","Насос явно слабый, не справляется с задачей",,Выкупили
1433,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Анатолий,5,"18 июня, 18:14","Трусики супер, малышка в них кайфует.",Ошибка в колличестве,"Прислали вместо 88шт 72шт, а они на момент заказа на 350р дешевле. 
Хорошо всегда заказываем заранее, чтобы в таких ситуациях можно было перезаказать.",Отказались
828,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Фатыма,3,"Сегодня, 10:54",,"Доставку задерживали много раз, имейте ввиду",,Выкупили
11340,35778729,"Жиросжигатель для похудения капсулы, БАД",Эвелина,5,"22 июня, 15:09",,,"Все пришло в целости и сохранности,спасибо",Выкупили
3877,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Оксана,5,"28 мая, 09:35",Хорошие качественные пакеты.,,,Выкупили
8871,28923876,Блузка базовая,Регина,3,"21 мая, 13:36","Цвет и то ,так себе","Мало....
Материал не тянется",,Отказались
5617,142199442,Емкость для сыпучих продуктов баночки c наклейками,Светлана,5,"08 апреля, 09:13",Класс,,,Выкупили
7503,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Татьяна,5,"21 июня, 17:07",Всё отлично спасибо огромное.,,,Выкупили
33,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Елена,5,"24 июня, 20:36",Хорошие джинсы и качество понравилось,,Выбор пал на другие,Отказались
749,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Елена,5,"Сегодня, 18:41",,,"Памперсы-трусики отлично впитывают,на ночь хватает,без протечек,пользуемся только ими,нравятся",Выкупили
2455,3932186,Мультибокс для овощерезки «Практика»,Татьяна,5,"08 июня, 13:33",Отличная терка!,Все так,Просто супер! Терка фантастика!,Выкупили
1786,183948489,Подарочный набор бокалов с надписью,Покупатель Wildberries,1,"10 апреля, 16:31",,Пришли разбитые бокалы,,Отказались
1323,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Марина,5,"20 июня, 09:59","Подгузники классные, легкие, мягкие, нам подошли, аллергии нет",,,Выкупили
5224,142199442,Емкость для сыпучих продуктов баночки c наклейками,Элеонора,5,"Вчера, 14:36",Очень компактные,,Спасибо,Выкупили
6415,135895113,Блузка боди с длинным рукавом,Елена,5,"10 декабря 2024, 08:47","Не плохой боди, но мне не подошел. На мой рост 179 маловат",,,
6310,135895113,Блузка боди с длинным рукавом,Екатерина,5,"25 января, 12:58","Боди 🔥🔥🔥 по фигуре, по размеру, ни каких складок. Класс!",,,Выкупили
8593,28923876,Блузка базовая,Ирина,4,"08 июня, 01:30",Цвет красивый,,Не подошел размер,Отказались
102,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Виктория,5,"20 июня, 18:18","Джинсы удобные, хорошо тянутся, швы ровные, в реальности смотрятся лучше, чем на фото. Благодарю производителей.",Талия у джинс слишком сильно завышена,,Выкупили
7733,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Регина,5,"19 июня, 09:11",Купила детям  делать махито . 🍹нам понравилось очень  советую,,,Выкупили
3680,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Екатерина,5,"07 июня, 00:41",Все пришло целое ещё не пользовалась,,,Выкупили
1197,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Татьяна Козарь,5,"21 июня, 15:48",Самые лучшие памперсы 👌,,,Выкупили
12017,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Анна,5,"19 марта, 03:35",,,"Подарила подруге на 8 марта. Очень довольна, красивая подарочная упаковка.",Выкупили
7450,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Евгения,1,"22 июня, 09:09",,Брак,Пришёл разбитый,
9008,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Виктория,5,"Вчера, 04:53","Очень понравился, и запах просто обалденный)",,,Выкупили
10719,35778729,"Жиросжигатель для похудения капсулы, БАД",Лариса,5,"Вчера, 23:49",,,"Пью третью неделю,пока только минус 2 кг,но это без корректировки питания и спорта.",Выкупили
2884,3932186,Мультибокс для овощерезки «Практика»,Вадим,5,"27 февраля, 10:31",Для колбасы хороша.,,,Выкупили
8936,28923876,Блузка базовая,Анна,5,"14 мая, 10:37",Отлично под базу!,,,Отказались
3014,3932186,Мультибокс для овощерезки «Практика»,Елена,5,"10 февраля, 06:59",безумно шикарная вещь!!! всю жизнь мечтала)),,,Выкупили
5396,142199442,Емкость для сыпучих продуктов баночки c наклейками,Людмила,5,"13 мая, 09:05",Супер,,,Выкупили
5511,142199442,Емкость для сыпучих продуктов баночки c наклейками,Екатерина,3,"23 апреля, 16:01",Баночки хорошие,Одна треснутая оказалась,"В целом баночки классные, но одна баночка внизу была треснутая, не понятно как она разбилась, коробка целая, без помятин и ударов была, как-будто ее такую и положили.",Выкупили
6752,135895113,Блузка боди с длинным рукавом,Покупатель Wildberries,5,"12 февраля 2024, 20:13",,,Шикарная блузка! Качество отличное. Благодарю. За подарочек продавцу отдельное спасибо!) Очень приятно!,
12207,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Ирина,5,"11 марта, 07:43",Оформление) качество),,Пришло все целое и очень быстро) очень оригинальный подарок),Отказались
7495,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Оксана,5,"21 июня, 18:55",Вкусный,,,Выкупили
2236,183948489,Подарочный набор бокалов с надписью,Татьяна,5,"08 марта, 20:43",Красивые,,,Выкупили
3544,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Аманжол,5,"15 июня, 19:27","Всем советую!
Много вещей упаковано в этот комплект",,,Выкупили
8018,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Я,5,"16 июня, 17:04","Супер, вкусный",,,Выкупили
357,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Татьяна,5,"08 июня, 10:54",,,"Очень долго пыталась подобрать по размерной сетке джинсы. По размерам и сантиметрам. Остановила выбор на 30 размере. На мой 44 размер они подошли, но сидят достаточно свободно в бедрах и талии. Скорее всего 29 размер сел бы плотнее. 
Посадка удобная. Цвет и качество мне понравились.",Выкупили
8071,10147914,Офисная базовая блузка,Покупатель Wildberries,5,"Вчера, 19:37",Супер блузка. Не мнётся.,,,Выкупили
7670,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Екатерина,5,"19 июня, 19:38",Хороший сироп. Отлично был упакован.,,,Выкупили
7015,135895113,Блузка боди с длинным рукавом,Алина,5,"13 августа 2023, 21:53",,,Хороший но размер не подошел (((,
12080,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Анастасия,5,"16 марта, 03:27",,,Пришло всё целое. Бокалы достаточно большие. Отличный вариант для подарка.,Выкупили
11149,35778729,"Жиросжигатель для похудения капсулы, БАД",Ксения,5,"23 июня, 05:37",,,"Я рада, советую всем как хороший помощник в диете. Сидела на диете 3 месяца без всяких таблеток и жестких тренировок, вес получалось снижать плавно первые 2 месяца, потом результат встал, а мне оставалось еще 8 кг до идеала. Решила попробовать жиросжигатель, чисто случайно заказала именно орсофит в капсулах, понравился состав, и реально, после 2ух недель вес, наконец-то, снова пошел вниз, а из плюсов еще наладился обмен веществ и сон, прибавка бодрости.",Выкупили
8466,28923876,Блузка базовая,Елена,4,"13 июня, 23:18",Цвет,Пошив ужасный,"Странный пошив,верх большой, к низу в обтяг,не удобно снимать",Вернули
12023,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Екатерина,5,"18 марта, 21:07",Упаковка товара и сами бокалы супер!,,,Выкупили
2254,183948489,Подарочный набор бокалов с надписью,Светлана,1,"08 марта, 14:14",,"Пришло все разбитое, упаковано очень плохо, расстроилась нужно было на подарок",,Отказались
11324,35778729,"Жиросжигатель для похудения капсулы, БАД",Олеся,5,"22 июня, 15:58",,,"Пью две недели, побочек нет, результат есть)) Долго не могла скинуть лишний вес и только благодаря этому жиросжигателю он наконец то начал падать. Аппетит немного уменьшился, меня все устраивает и уверена, что куплю еще баночку для повторного курса!",Выкупили
10487,35778729,"Жиросжигатель для похудения капсулы, БАД",Наталия,5,"22 июня, 07:55",,,"Читайте информацию о продукте: состав, как принимать, как будет действовать, чтобы потом в отзывах не писать глупости и не удивлятся, почему за 5 дней ничего не происходит. Капсулы имеют накопительное действие, а значит, что действие начинается не сразу. Кому-то нужна неделя, кому-то месяц чтобы препарат начал действовать. Каждый организм уникален. У меня процесс начался через неделю приема, я заметила что порции постеменно уменьшались, легко отказалась от сладкого и мучного, а вес пошел на спад. Принимала эти капсулы в течение месяца. За это время мне удалось сбросить 4.1кг,",Выкупили
10990,35778729,"Жиросжигатель для похудения капсулы, БАД",Алёна,5,"23 июня, 16:31",,,"Первый раз пробовала худеть таким способом, в целом все хорошо! Баночка была герметично запечатана, срок годности отличный. Заметила явное улучшение самочувствия, я в процессе приема соблюдала диету и в комплексе даёт отличный результат)",Выкупили
6067,142199442,Емкость для сыпучих продуктов баночки c наклейками,Марина,5,"22 февраля, 09:12",5555555++++,,"Товар целый, баночки супер. С набором идут наклейки. Пожалуй закажу еще🤔",Выкупили
6414,135895113,Блузка боди с длинным рукавом,Наталья,5,"10 декабря 2024, 14:32",Рукав короток,,,
1766,183948489,Подарочный набор бокалов с надписью,Галина,5,"12 апреля, 12:41","Пришли хорошо упакованы, целые. Надпись выполнена хорошо и качественно, выглядят шикарно",,,Выкупили
10743,35778729,"Жиросжигатель для похудения капсулы, БАД",Марина,3,"Вчера, 21:55",ПРОПИЛА КУРС РЕЗУЛЬТАТА НОЛЬ,,,Выкупили
6425,135895113,Блузка боди с длинным рукавом,Елена,5,"08 декабря 2024, 19:36",В размер,Все  суперрр!,Шикарнейшая блузка!,
7834,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Алексей,5,"18 июня, 12:09",Вкусняшка,,,Выкупили
2471,3932186,Мультибокс для овощерезки «Практика»,Людмила,5,"05 июня, 07:33",Отличная тёрка красивая нарезка очень получается,,,Выкупили
6699,135895113,Блузка боди с длинным рукавом,Анастасия,4,"29 февраля 2024, 17:45",,,"Ростовка не очень…на 168 впивается везде между ног и не понравились застежка крючки, это не удобно.

Качество хорошее, и сидит красиво, но если не застегивать",
12006,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Диана,5,"19 марта, 16:12",,,"Бокалы пришли целые,хорошо упакованы.Очень большие.Надпись конечно слабо видна,но это не очень критично.Я больше боялась что придут битые, но нет всё отлично. Я довольна",Выкупили
4404,160599645,Весы напольные электронные с приложением для дома 180 кг,Илона,4,"Сегодня, 16:10",,не ксяоми,,Выкупили
4606,160599645,Весы напольные электронные с приложением для дома 180 кг,Марина,5,"Вчера, 09:11 • Дополнен",,,Все отлично! Спасибо,Выкупили
744,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Влада,5,"Сегодня, 19:05","Все супер, берем не первый раз. Упаковка норм, подгузники хорошие, не протекают. Пришли меньше, чем за сутки",,,Выкупили
2751,3932186,Мультибокс для овощерезки «Практика»,Наталья,5,"24 марта, 10:29",Острая,,Беру второй раз уже сыну  качество супер,Выкупили
6624,135895113,Блузка боди с длинным рукавом,Ирина,5,"07 мая 2024, 06:07",,,"Миленькая, мягкая, сидит отлично 👍 👍 👍 👍",
12400,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Наталья,5,"06 марта, 13:05",В живую ещё лучше!!! Супер!!!,,,Выкупили
6161,142199442,Емкость для сыпучих продуктов баночки c наклейками,Покупатель Wildberries,5,"14 февраля, 21:02","Банки отличные, думала будут лишние, оказалось ещё не хватает. Буду заказывать ещё. Товар пришёл хорошо упакованы, всё целое",,,Выкупили
12029,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Светлана,5,"18 марта, 14:57",,,"Брала на подарок,надеюсь понравится. Интересное оформление.",Выкупили
11242,35778729,"Жиросжигатель для похудения капсулы, БАД",Лилия,5,"22 июня, 18:57","Довольна, что купила этот жиросжигатель, он реально помогает похудеть без побочек. Окончила первый курс 3 недели назад, вес и аппетит держатся на месте.Отличный состав.",,,Выкупили
6232,135895113,Блузка боди с длинным рукавом,Ленара,5,"04 мая, 11:06","Классная, приятная к телу",Нет,Рекомендую,Выкупили
5382,142199442,Емкость для сыпучих продуктов баночки c наклейками,Галина,5,"15 мая, 15:03",,,"Баночки удобные, хорошие, товар пришел целый, буду заказывать ещё.",Выкупили
11400,35778729,"Жиросжигатель для похудения капсулы, БАД",Галина,5,"22 июня, 09:59",,,"Стараюсь реже становиться на весы, потому что боюсь увидеть пугающие цифры 😅 Но я отчетливо вижу изменения в зеркале, когда объемы уменьшаются или увеличиваются. Во время приема капсул часто ощущала сухость во рту и хотелось пить воду, не каждый день, но я все равно старалась выпивать по 2 литра. Могу сказать, что эффект этого жиросжигателя накапливается со временем. Я не взвешиваюсь, а измеряю свои изменения в объемах. Например, после одной упаковки заметила, что объем рук уменьшился, живот стал меньше, а бедра похудели на 4 см. Супер, прекрасное средство.",Выкупили
1022,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Елена,5,"23 июня, 10:29",Очень удобно в использовании!!,,,Выкупили
7301,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Данил,5,"23 июня, 19:18",Вкусна,Асе отлично,мешал водка спрайт сироп вкусна,Выкупили
2142,183948489,Подарочный набор бокалов с надписью,Виктория,5,"12 марта, 10:17",Упакованы надёжно и качественно.,,Бокалы очень красивые. Полностью соответствуют описанию и фото. Пришли целые без повреждений. Отличный подарок . Спасибо продавцу,Выкупили
6379,135895113,Блузка боди с длинным рукавом,Ольга,5,"20 декабря 2024, 19:16",Отличный боди. Размер соответствует.,,,Выкупили
11805,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Галина,5,"12 апреля, 12:41","Пришли хорошо упакованы, целые. Надпись выполнена хорошо и качественно, выглядят шикарно",,,Выкупили
